polarity,tweet
0,FleqqFNM DrunkCoachGrant BleacherReport Lakers i was on your side
0,NBA Los Angeles Lakers vs Oklahoma City ThunderPlay Time MondayFeb 8 2021 2300GMT4 Prediction
0,SportsCenter Lakers NoCaptionNeeded
0.15,mikebannning Takhar77 kylekuzma Lakers Same to you have fun
-0.416666667,Lakers Sloppy
0.8,congratulations Lakers for the win tonight yall pulled through
0,414Westside thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson I guess thats how we know
0.1,Lakers yall better sit AD for at least 2 months
-0.5,KingJamesLakersBronnyCultureJeanieBussTo get MrAnthony is meaningless for LakersMrMorris Alfonso an
-0.383333333,YKaturu Takhar77 kylekuzma Lakers Fuck ur views you ugly monkey
0.1,Damn Patrice told me to bring the heater outsideits an all nighter plus up early waiting on my hoodies time D
1,KingJamesLakersBronnyCultureJeanieBussAfter allin this age our KING need not to be best Scorer PO is
0.5,kingjames is putting up better stats than his MVP seasons the lakers are the champions and he just signed an ex
-0.4,KingJamesLakersBronnyCultureJeanieBussI think our KING need rest for one game or 3 gamesIf KevinDur
0.166666667,Top 10 teams in the NBA 7 from the West 3 from the East lakers are 2nd overall KingJames can dominate both conferences at any age
0,zombiebronstan thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Bruh they did all that c
0,KingJamesLakersBronnyCultureJeanieBussDear MsBuss dear KINGand aggressive MrBronny Jamesgood night
0,JConstantine01 djwilliams1997 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Kuz will
0,ARose821 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Just cause I like it Lakers do
-1,Trollthestupid1 RedBean080 RocketsPlsWin BleacherReport Lakers Also the cavs are the 23rd worst team in the nba
0.2,Trollthestupid1 RedBean080 RocketsPlsWin BleacherReport Lakers East not the whole league
0.5,DanHevia Brooklyn He better sign with the Lakers
0.045454545,KingJames left Cleveland to join the Lakers and won the 2020 NBA Championship TomBrady left New England to
0.4,LakerFilmRoom Lakers KingJames Definitely great pass probably only James can do
0,thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Mans a Champion with the LAKERS and he
0,SportsCenter Lakers Who is lebron
0,Lakers please sit as man dont risk it let my man test a couple games dammit we dont want know type of issues with the big guy AntDavis23
0.416666667,Saused05 Because LA has 2 of the most historic and successful franchises in all of sports in the Dodgers and
0.275,JKL121322 SportsCenter Lakers Farther True though kobes looks much smoother
0,nypost Last year Lakers fan
-0.4,Lakers please rest bron and ad i do not like seeing them on the injury report before and after every game
0,Rumors Lakers want make trade for drose
0,Poopy95077647 craigkinder07 SportsCenter Lakers Slander towards either player is not tolerated
0.05,AChaidemenos SportsCenter Lakers And you want the eagles to win so bad
0,RichEisenShow NBA Lakers MLB Dodgers NHL TBLightning WNBA seattlestorm NFL Buccaneers Thank you for reme
0,Lakers BasketballAcdm KingJames If the players dont want thiswe all dont want this Theyre the ones that ma
0,Lakers only one
-0.013392857,LGMelts splatstv 1PBrady Lakers You mean the Yankees right
0.3,KingJames KingYou Know DEFENSE Still Wins Championships YouAlreadyKno NFL NBA NHL MLB MLS marchmadness Lakers AkronChildrens
0,splatstv 1PBrady No way lets go congrats everyone Lakers
0.166666667,craigkinder07 SportsCenter Lakers Not to take anything away from Kobe but Lebron was a decade older took off
0,hummmis zjflying72 3sidedstory BarackObama Lakers seattlestorm 1 BL do matter as such is why ALM all lives
0,Was just watching Lakers play the DetroitPistons Sometime during the second OT husband and I figured out this ga
0,SIT AD Lakers
0,stonerousseau SportsCenter Lakers Kobe was also in his 20s while Lebron was in his 30s
0,MGYSGT65 SportsCenter Lakers Jordan wasnt dunking in middle school
0.166666667,Lakers need to quit playing and drop their classic jerseys Nike Lakers
0.8,LOCK IN Lakers TO WIN THE FINALS
0,MrCedLo AChaidemenos SportsCenter Lakers Talk to em
0.416666667,The perfect sports season for me First Dodgers then Lakers and finally Buccaneers
-0.291666667,414Westside thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Hard time thinking this is
0,JConstantine01 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Jordans brand was bigge
0,Lakers TRADE FOR RealDealBeal23 WE NEED HIM
0.8,Jordan taking a vets deal with the Lakers to win 7
0,Lakers in 5 Back to back champs
0,Lebron James and Anthony Davis drop 30 each in the Lakers 2OT winNBATwitter NBA Lakers HappySports
0,mcten lakers please petition the league to allow Gasol to get 12 fouls before disqualification
0,Time for the Lakers and Dodgers to repeat and have 4 parades in Los Angeles Dodgers Lakers
0,Lakers Never will be Only king Jordan will always be a GOAT
0.5,hmfaigen Lakers need to let him rest and fully recover rather finish the season in 5th with a healthy AD in th
0.366666667,BleacherReport Lakers them shoes clean
-0.09375,WSJ What do you have against the NBA Lakers KingJames or was it not significant enough JaredDudley619 can I g
0,Jordan about to join the Lakers to get his 7th too
0.1,Happy Birthday to our digital content King Apple obsessed and Lakers fan 1
0.55,BoltsFanF SFVStormChasers TBLightning Buccaneers Lakers Dodgers RaysBaseball The Magic are kind of your team
0.25,Damn first the Lakers Dodgers now TBLightning Buccaneers City of champions until they get dethroned
0,Did anyone realize that Tampa won championships in football amp hockey but also LA won championships in basketball amp
0.3,Football was fun this year now time for Lakers
0,thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson He brought us a title and hes one of the
0.5,I need more than 100 tbh but if I had to try and spread it around 25 NRLDragons 25 Lakers 20 ManUtd 10
0.15,MarkBermanFox26 boogiecousins Lakers feel happy for him but sad he couldnt play with the lakers
0,BoltsFanF SFVStormChasers TBLightning Buccaneers Lakers Dodgers RaysBaseball Yall can claim Toronto for bas
0,Lakers MichelobULTRA AntDavis23 dont care jazz in 4
0,This year Lakers might be my fav Lakers team in 1011 years
0,414Westside thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson The way u say stuck with A
0,therealmikedoit stonerousseau SportsCenter Lakers Not talking about entire style of play This is a specific p
0,Time to go back to back Lakers Dodgers
-0.125,Irfan55400195 kylekuzma Lakers Can you explain why farmers from other states are not protesting againest these laws
-0.4,lakers NBAVOTE NBAAllStar THT Thortontucker would have been in the rising stars game
0.136363636,YKaturu kylekuzma Lakers Why the govt is not including the provision of MSP in the new laws as demanding by the farmers
-0.35,YKaturu kylekuzma Lakers Despite 11 round discussions the govt failed to convince the farmers that these laws ar
0,RichEisenShow NBA Lakers MLB Dodgers NHL TBLightning WNBA seattlestorm NFL Buccaneers Dont forget MLS ColumbusCrewSC
-0.3125,RichEisenShow NBA Lakers MLB Dodgers NHL TBLightning WNBA seattlestorm NFL Buccaneers Buccaneers you mean the refs
0,Lakers Dropen dimes
0,SportsCenter Lakers Copy paste
0,ToneBallout Lakers Trade dat fucker
0,YKaturu kylekuzma Lakers No but you were present Did anything come out from the discussion
0,LilHando Lakers You pissed he losing niggas cheese
0.0625,A toast to the teams that won major sports championships during the 2020 seasonNBA Lakers MLB Dodgers
0,ShannonSharpe Yo we got the NBA chip RealSkipBayless can have this We just know the Lakers are going BackToBack
0,Lakers310 DeezieBaby Im looking for that Lakers threepeat Back to Back to Back LakeShow xoxoxobreezy
0,AlykhanKR Buccaneers Lakers KingJames NFL NFLCanada Luckiest athlete in history of sports Dont put him with
0,KenHeLive Lakers You think AD makes it to the playoff Finals
-0.15,Can we please just have our parade please ive been waiting so long for it Lakers Dodgers
0.425,Ok cool now that the NFL is over we all can watch the Lakers repeat this year LakeShow
0.266666667,lakers win every year I hate to say it but congrats on the win tonight guys
0,LakerFilmRoom Lakers KingJames LeBrady
1,jim12345678967 Fred47447693 Lakers Oursorry assesbeat 3 of the best teams in the nbaand dont make that excus
0,EthanxClutch11 Lakers Gotta get rid of him bron will trade anybody
0,LilHando Lakers Bron and kcp got the same agent Aint happening
0,Put him in the ice chamber for the week Lakers
0,Championship 2021 MVP KingJames and Champion 2021 Lakers Mark my words LakeShow
0.4,BleacherReport Lakers Oh nowhy does LeBron sound like a soccer Mom wa box of wine waitin in the fridge
0.386666667,itsfedex RamsNFL will win the Super Bowl next year Dodgers will win the World Series this year and next year a
0,Rest AD and give Toluwani Akintude a shot Lakers
0.5,SFVStormChasers TBLightning Buccaneers Lakers Dodgers RaysBaseball Sure except LA has like 8 pro sports team
0,Trade KCP for Him Lakers
0.5,My 3 favorite teams have won it allDodgers Lakers Buccaneers
0,Officially Lakers season BACK TO BACK time
0,Its official 2020 titles are squarely spilt between Los Angeles and Tampa Bay Reminder of current champs in each
0.45,ArianFoster Even as a Lakers fan I was always a huge fan of Tim Duncan He torched my team so many times But jus
0,wakanda824 MAN0MAGlC Lakers i got us
-0.2,Yeah give Anthony davis a few weeks off Lakers
0,Lakers please notice him IM BEGGING
0,Did lakers remove the umlaut over Schrder name on his uniform nba NBAonTNT pls put back
0.8,Best QB of alltime TomBrady amazing performance against the defending champs Congrats to Buccaneers and
-0.6,Sit him out for 3 games please Lakers No need for him to do anything crazy
0.1,Tom Brady helps Tampa Bay tie it up 22 with Las Angeles in the Professional Sports Championship Series
0,The Lakers are the reigning NBA champions TomBrady picked up another SuperBowl ring SashaBanksWWE is the
0,now I need Lakers to notice Yangyang
0,MutandaLaw woodlandbaston Lakers MutandaLaw woodlandbaston overtime with Detroit
0,Btw cheers to Fans of these LA amp Tampa Bay sports teams Championship cities Lakers LakeShow Dodgers
0,ALL my teams won the Ship this year Dodgers Lakers Buccaneers
0,MarkBermanFox26 boogiecousins Lakers Congratulations
0,MAN0MAGlC Lakers FUCKKK TheBaIIEra
0.425,Im old enough to watch my Lakers win 6 chips my Dodgers win 1 chip and now 2 for my Buccaneers almost a decade
0,Buccaneers BruceArians Welp That Evens it up in Terms of Championships Los Angeles 2 Lakers Dodgers Tampa Bay
0,hmfaigen Please rest AD Lakers
0,wakanda824 Lakers Bring in preet too tbh
0,MAN0MAGlC Lakers Bron and TREZZ Gonna do the work
-0.2,I just want it on wax both my Lakers amp Buccaneers won bricks this year Im talking shit til somebody hit me in the mouth
0,AlykhanKR Buccaneers Lakers KingJames NFL NFLCanada You dont know ANYTHING about the economics of footballNo comparison
0,Rest AD for a week Lakers
0.5,Welp Lakers winning it all again
0,2019 valenciacf Copa del Rey Champions 2020 Lakers NBA Champions2021 Buccaneers NFL Champions
0,I need 18 this summer Lakers
0,Lakers Lets Run It Back KingJames
0,Thissounds like the final step beforePut him in bubble wrap for 2 weeks Lakers
0,Lakers and Dodgers SZN coming soon
0.8,Called Now we turn to my Lakers to win it again hehehe
0.5,Today was just another reminder of why I love basketball All day every day Go Lakers
-0.4,Lakers dont fuck around
0,KingJames Breaking news MJ is coming out of retirement for number 7 and is joining the Lakers
0.25,First the Lakers and now the Buccaneers astros its now your turn ChampSZN
0,ComplexSports JoyTaylorTalks KingJames TomBrady Yes we are Lakers
0.354166667,Officialj0nn Lakers MichelobULTRA AntDavis23 Hell yes Major L for Lebron Will take many more years If he wil
0,Get it done Lakers
0.2,JConstantine01 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson J real laker fans h
0,Alright Lebron your turnRun it upKingJames Lakers
-0.3125,kinda mad that the SuperBowl is a legit celebration during a global pandemic Lakers amp Dodgers also deserved a h
0.081481481,Welp football season yall sit down shut the fuck up and watch them Lakers win 18
0,Thats two Tampa and two LA Championships for the 2020 seasonLakers Dodgers TBLightning Buccaneers
-0.7,Too bad the rays couldnt hold up their end Dodgers and Lakers now have to fight TBLightning and Buccaneers f
-0.125,thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Other than stealing Kobes 2009 and 2010
0,DefendTheR Lakers Dodgers TBLightning Buccaneers Do you give Tampa the edge with RaysBaseball making the Worl
0.46875,What Champion City was You Excited for the most Lakers Winning The NBA Championship Dodgers Winning The World S
0,Damn I cant wait til Lakers and Dodgers repeat this year as champs
0.333333333,Tom Brady winning his 7th ring at the age of 43 only confirms LeBron is bringing a minimum of 3 more to the Lakers
0,BillJubyJr Lakers Dodgers TBLightning Buccaneers Looks like a tie
0,LukeRussert Someone tell DickieV that losangeles is still title town RaysBaseball lost Dodgers and Lakers w
0.5,Which city has had the better 12 months of pro sportsLA Lakers DodgersTampa TBLightning Buccaneers
0,TBLightning Buccaneers Welp That Evens it up in Terms of Championships Los Angeles 2 Lakers Dodgers Tampa Bay
0,RaysBaseball Welp That Evens it up in Terms of Championships Los Angeles 2 Lakers Dodgers Tampa Bay 2
0,congrats Lakers
0.5,BREAKING Michael Jordan signs one year deal with Lakers says hes never felt better AdamSchefter
0.3,Officialj0nn SportsCenter ESPNNBA Lakers Rare W
0,Standing8ight Dodgers Lakers TomBrady POTUS Brady going to DCThe Capitol Building
0,If the Lakers get to count 5 championships from when they were in Minnesota then the Patriots get to count this a
0,Lakers dont embarrass me in JuneJuly
0,KTLA Welp That Evens it up in Terms of Championships Los Angeles 2 Lakers Dodgers Tampa Bay 2 TBLightning
0.291666667,All this talk about tampabay sports super bowl Stanley cup LA did it first Lakers dodgers NBA champs
-0.5,Now that thats over time to fully focus on my Lakers pursuit of 18 Ill fully focus on my Dodgers in Octoberwhen it matters
0,Anyway back to the Lakers season
0.5,Clippers and Boston lost Its gona be a lovely day lakers LakersNation
0,TBLightning Dodgers Lakers Buccaneers WE DID IT
0,Are teams going to whitehouse during covidDid Dodgers or Lakers goWill TomBrady meet w POTUS
0.15,KingJames Like the Lakers Defense wins Championship King youre the Next 18 ring for the Lakers 5th for the
0,Not yet Lakers are still the focus April and the Boys of summer LosDodgers are a bit away dont you think
-0.6,Now to focus on my boys going b2b LETS FUCKING GO Lakers
-0.155555556,TRIFECTA All my teams are champions COVID you aint holding us down Dodgers Lakers Buccaneers SuperFan
0,From to WashedKing X2 Lfg Lakers Buccaneers
0.133333333,After the 2020 excitement of Lakers and Dodgers wins I was hoping for more excitementThe enemy on this game w
0,Buccaneers RaymondJames Welp That Evens it up interns of Championships Los Angeles 2 Lakers Dodgers Tampa Bay
0,Lebron this year will do the same thing that Brady has just done silence the doubters and the haters once again
0,Buccaneers Welp That Evens it up interns of Championships Los Angeles 2 Lakers Dodgers Tampa Bay 2
0,Lakers please run it back
0.3375,This past sports year weve seen two cities win championships for the big 4 The Lakers amp Dodgers win championshi
0.25,Three of my teams have won championships this year First the Lakers then the Dodgers and now the Buccaneers A
0,So all the COVID championships reside in Los Angeles Lakers Dodgers and Tampa Bay TBLightning Buccaneers NFL NBA MLB NHL
0,SportsCenter Lakers This was last year already
0,Alright now that footballs over its time KingJames AntDavis23 Lakers
0.444444444,1 Quarantine Super bowl World Series NBA Championship and Stanley Cup 4 winning teams 2 winning Cities TB
0,dakarihill1 BelicBonds548 reginasoftly SportsCenter Lakers Its called a analogy You know how trump does some
0,LBJAY23 Lakers Dodgers Yessir bro thank god we got that to look forward to this year
0,Sooo Now you can focus on our Lakers
0.2,reuben81691 Lakers Dodgers Thanks god about time Lakers tomorrow bro lets go Dodgers soon
0,Now that the NFL is out of the way Lakers and Dodgers are repeating this year
0.04375,MrIzzy0714 Lakers I mean hes a free agent this offseason so yeah
0,Looking forward to another Lakers Championship season
0.6,BleacherReport Lakers Amazing
-0.05,BleacherReport Lakers Old man shit
0,KyleByrne Dodgers Lakers Buccaneers TBLightning Dont forget RaysBaseball making it to the World Series
0,BleacherReport Lakers Pay attention Skip
0,Lakers grants face says it all
-0.166666667,Of the 4 sports championships for 2020 Half were won by Los Angeles Dodgers amp Lakers and half were won by Tamp
0,Jumpman23 signing with Lakers tomorrow to join KingJames for a 7th ring TomBrady
-0.133333333,The same reason the Lakers won it all last season Defence defence defence They have won this game for the Buc
0.6,Tampa Bay and Los Angeles continue to own sports NHL TBLightning NBA Lakers MLB DodgersNFL
0,Lakers The only king in my life is Jesus
0,LA and Tampa BayGood years TBLightning Lakers Dodgers Buccaneers
0.5,Get ready to see the lakers win another ring if the BrooklynNets cant get things going
0.5,SportsCenter Lakers Kobe did it better
0,ShottaTrades GIANT49RWARRIOR BleacherReport Lakers Cant prop up your legacy because you dont have one
0.3,rotheryconor RedSox Lakers Year 9 basketball team stats 0 points 0 wins
0,MichelobULTRA Only imposter is you guys not giving me my Lakers championship bottle
0,SportsCenter Lakers Bron did that dunk 20x in ClevelandMiami
0,MY Buccaneers Dodgers and Lakers ARE WORLD CHAMPS WHAT A YEAR FOR MY SPORTS TEAMS
0,DarkOblivionzz NBA Lakers The Lakers fans do
0.1,kunkel1228 btook JohnRig49099368 boredsahm espn utahjazz Lakers SHAQ Kind of sucks Jazz amp Lakers only play
0.133333333,Well that Lakers DetroitPistons game was more exciting than this SB ugh gonba
0.25,Fun while it lasted Thanks Dodgers Lakers TBLightning for holding up your end of the deal DanLifshatz
-0.333333333,This is what happens when you dont take the season seriously Chiefs Deserved this butt whooping Hopefully the
0,TBLightning Dodgers Lakers and now Buccaneers The TB and LA year for sports
0,Too my friends who rock with the Lakers If you are watching the superbowlThe games in the refrigerator the
0.333333333,Its a wrap Buccaneers are super bowl champions I swept this year Lakers Dodgers and bucs all champions
0,JConstantine01 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Appreciate you making my point
0.392857143,JohnRig49099368 SimplymeHolly boredsahm espn utahjazz Lakers SHAQ Who is the better team right now
-0.3125,JConstantine01 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson You mean why didnt the
0,JConstantine01 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Because Kyrie Irving cou
0,btook JohnRig49099368 SimplymeHolly boredsahm espn utahjazz Lakers SHAQ My point is the jazz are the bet
0,MichelobULTRA I need that Lakers championship bottle
0,I always knew the Lakers were going to regret letting him go Gronk
0.05,Igotburners Lakers Apparently the Lakers do Bolt Gang
0.8,In 2020 either teams of great state of California lakers Dodgers or sunshine state Florida TBLightning
0.1,BucsFan2001 stonerousseau SportsCenter Lakers Kobe literally imitated michael Jordan on his whole style of play especially the jumper
0.8,TomBrady is the no argument from me Although anyone that downplays KingJames amp the Lakers win in The Finals
0.25,SportsCenter Lakers Jordan did it first
0,Lakers LeBron THE MAN
-0.8,Yall can have this cus lakers bout to repeat in June and ya gon hate me
-0.666666667,LakerFilmRoom Impossible Lakers
-0.125,Lakers Please stop repeating info about players like Gasol etc It is tiresome for avid Laker fans who are listening
0.8,Lakers Dodgers Chiefs Cant win it all
0,nop5L3D NBA Lakers celtics yeah I think I rode around it once
0.25,JohnRig49099368 kunkel1228 SimplymeHolly boredsahm espn utahjazz Lakers SHAQ What exactly does that have
0.7,sogonsec NBA Lakers celtics Never lived in LA but always loved the Lakers
0.425,johaljessi kylekuzma Lakers You are nobody to suggest what i should do first mind your own business
0.208333333,This Super Bowl is a wrap glad this shits over now we can focus on the Lakers back to back repeat run
0.8,JordxnDeo DrunkCoachGrant BleacherReport Lakers And he never gave up tf lol he hit 2 clutch shots at the end to
0.098652714,
